"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"W7R5UWIT","book","1854","Wishart, William T.","Extracts of Lectures on Political Economy: Delivered During the Session of 1844-45, in the Hall of Mechanics' Institute of Saint John, New Brunswick","","","","","https://www.canadiana.ca/view/oocihm.48694","Presbyterian, Politics, Lectures","1854","2022-01-19 18:33:59","2022-01-19 18:33:59","","","30","","","","","","","","","","N.p.","[Saint John, NB]","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G275FUJU","book","1947","","Historical Review of Knox Church, Loggieville, N.B., Anniversary Service, May 25th, 1947","","","","","","Presbyterian","1947","2022-01-19 18:33:59","2022-01-19 18:33:59","","","8","","","","","","","","","","The Church","Loggieville, NB","","","","Legislative Library, Fredericton","","","","","""Forty-third anniversary of Knox Church, Loggieville, N.B."" - p. <1>","","","","New Brunswick; Church history; Knox Church (Loggieville, N.B.); Northumberland County Loggieville; Presbyterian Church History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWLQNEHT","book","1924","","Knox Presbyterian Church (Saint John, N.B.)","","","","","","Presbyterian","1924","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","","","","","The Church","Saint John, NB","","","","Legislative Library, Fredericton","","","","","Library has: 1923","","","","New Brunswick; Saint John County Saint John; Church history Yearbooks; Presbyterian Church Yearbooks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVX7Z54Y","book","1968","Campbell, Eleanor S.","History of the Presbyterian and Methodist Congregations of the Escuminac Mission from 1831 to 1925: And of the United Churches and Congregations After Church Union of the Escuminac Pastoral Charge","","","","","","Presbyterian, Methodist, Missions","1968","2022-01-19 18:33:59","2022-01-19 18:33:59","","","97","","","","","History of the Presbyterian and Methodist Congregations of the Escuminac Mission from 1831 to 1925","","","","","Graphic Ltd.","Campbellton, NB","English","","","UNBF, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JTTJDIKK","book","1842","s.n.","Shorter Catechism of the Reverend Assembly of Divines, with the Proofs Thereof Out of the Scriptures..., The","","","","","","Presbyterian","1842","2022-01-19 18:33:59","2022-01-19 18:33:59","","","43","","","","","","","","","","W.L. Avery","Saint John, NB","","","","NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYL24QE3","book","1871","","Statement of Facts in Connection with the Settlement of Rev. Robt. J. Cameron in St. Andrew's Church, St. John, N.b.","","","","","https://babel.hathitrust.org/cgi/pt?id=aeu.ark:/13960/t8gf13d4r&view=1up&seq=3","Presbyterian","1871","2022-01-19 18:33:59","2022-01-19 18:33:59","","","22","","","","","","","","","","J. & A. Mcmillan","St. John, NB","","","","Acadia, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFP6TV7U","book","1966","Whyte, Wallace E.","Brief History of the Presbyterian Church in Chatham, A","","","","","","Presbyterian","1966","2022-01-19 18:33:59","2022-01-19 18:33:59","","","23","","","","","","","","","","Miramichi Press Ltd.","","","","","UNBF, Legislative Library, Fredericton","","","","","","/home/cvillami/Zotero/storage/P66WGGCB/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GP3CN4F","book","1829","Burns, George","Prayers Adapted for Public Worship, the Domestic Altar, Sunday Schools, and the Chamber of Sickness and Death. To Which Are Added, Prayers for the Use of Young Persons, and Graces Before and After Meals. with a Conclusion, Recommendatory of Prayer as a Christian Duty","","","","","","Presbyterian, Worship, Prayers","1829","2022-01-19 18:33:59","2022-01-19 18:33:59","","","198","","","","","","CIHM/ICMH microfiche series ; no. 50630","","","","Cameron and Seeds, at the Office of the Weekly Obserer","Saint John, NB","English","","","Keller Library, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDIDKVPA","book","1862","Burns, George","Prayers for the Closet and the Family ; with Introductory Remarks on Prayer as a Christian Duty","","","","","http://books.google.com/books?id=JaFVAAAAcAAJ","Presbyterian, Prayers","1862","2022-01-19 18:33:59","2022-01-19 18:33:59","","","206","","","","","","","","","","Johnstone, Hunter & Co.","Edinburgh, Scotland","English","","","British Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASR7ZF2P","journalArticle","1966","Farris, Allan L.","Presbyterianism in Canada, 1600-1957","Journal of Presbyterian History","","15219216","","","Presbyterian Sketches the history of Canadian Presbyterianism from Huguenot settlement in the early 17th century, Scottish settlement in the Maritime Provinces in the early 18th century, and the formation of churches in Quebec after 1759. The author traces the emergence of presbyteries and synods and considers the divisions in 19th-century Presbyterianism resulting from differing attitudes with respect to church and state relations. After treating the merger of various Presbyterian bodies in 1875, the author considers the disruption of 1925 when the majority of Presbyterians entered the United Church of Canada, but a minority formed a continuing Presbyterian church. He concludes with observations respecting the subsequent history of both bodies. Based on published works, 20 notes.","1966-08","2022-01-19 18:33:59","2022-01-19 18:33:59","","156-177","","3","44","","Journal of Presbyterian History","","","","","","","","","","","Dalhousie","","","","","<p>Accession Number: 46019299; Farris, Allan L.; Source Info: Aug1966, Vol. 44 Issue 3, p156; Historical Period: 1600 to 1957; Subject Term: PROTESTANTS; Subject Term: PRESBYTERIANS; Subject: CANADA; Number of Pages: 22p; Document Type: Article</p>; <p>Accession Number: 46019299; Farris, Allan L.; Source Info: Aug1966, Vol. 44 Issue 3, p156; Historical Period: 1600 to 1957; Subject Term: PROTESTANTS; Subject Term: PRESBYTERIANS; Subject: CANADA; Number of Pages: 22p; Document Type: Article</p>","","","CANADA; PRESBYTERIANS; PROTESTANTS; UNITED Church of Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
