"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FI5SXG7X","book","1879","Pentreath, Edwyn S. W.","A Sermon Preached Before the Synod of Fredericton, in Christ Church Cathedral, Fredericton, on the 9th Day of October, 1879","","978-0-665-11831-9","","","https://archive.org/details/cihm_11831","Anglican, Sermons","1879","2022-01-19 18:32:13","2022-01-19 18:32:13","","","16","","","","","","CIHM/ICMH microfiche series ; no. 11831","","","","Barnes & Co.","Saint John, NB","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X89US2GX","book","1982","Petchey, Helen M.","The Parish Church at Dorchester Corner","","","","","","Anglican","1982","2022-01-19 18:32:13","2022-01-19 18:32:13","","","35","","","","","","","","","","Lingley","Saint John, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KPJHV8T6","thesis","1970","Potter, J. Lee","The Episcopate of Hollingworth Tully Kingdon, Second Lord Bishop of Fredericton","","","","","","Anglican","1970","2022-01-19 18:32:13","2022-01-19 18:32:13","","","","","","","","","","","","","University of New Brunswick","Fredericton, NB","English","","M.A.","UNBF","","","","","<p>1 microfilm reel ; 35 mm.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8Y9BTNQG","book","1958","Prince, Samuel Henry; Anglican Church of Canada. General Board of Religious Education","The Dykes of Civilization","","","","","","Anglican, Sermons","1958","2022-01-19 18:32:13","2022-01-19 18:32:13","","","144","","","","","","","","","","Editorial Dept., General Board of Religious Education, Anglican Church of Canada","Toronto, ON","","","","UNBF, Legislative Library, Fredericton","","","","","Library copy imperfect: frontispiece wanting","","","","Civilization, Christian","","","","Anglican Church of Canada. General Board of Religious Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANQNUCN2","thesis","1954","Purdy, Judson D.","The Church of England in New Brunswick During the Colonial Era, 1783-1860","","","","","","Anglican","1954","2022-01-19 18:32:13","2022-01-19 18:32:13","","","173","","","","","","","","","","University of New Brunswick","Fredericton, NB","English","","","UNBF","","","","","<p>1 microfilm reel ; 35 mm.</p>; <p>iii, 173 pages typescript</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5QTP3CM","book","1969","Quinn, Harry C.; Cassidy, Marion H.","Historical Highlights: St. Luke's Church, Parish of Portland, Diocese of Fredericton, Anglican Church of Canada, Main Street, Saint John, New Brunswick","","","","","","Anglican","1969","2022-01-19 18:32:13","2022-01-19 18:32:13","","","12","","","","","","","","","","Lingley Print. Co.","Saint John, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EB9NW4HA","journalArticle","1972","Richardson, Douglas S.","Hyperborean Gothic: Or Wilderness Ecclesiology and the Wood Churches of Edward Medley","Architectura","","","","","Anglican, Architecture","1972-01","2022-01-19 18:32:13","2022-01-19 18:32:13","","48-72","","1","2","","","","","","","","","","English","","","Dartmouth Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYSI5FHC","book","2007","Richardson, Douglas S.; De Visser, John; Richardson, Peter","Canadian Churches: An Architectural History","","978-1-55407-239-2","","","","Architecture","2007","2022-01-19 18:32:13","2022-01-19 18:32:13","","","438","","","","","","","","","","Firefly Books","Richmond Hill, ON","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZH8UITS","book","1935","Richardson, John A.","The Groups Movement","","","","","","Anglican, Oxford Group, Diocese of Fredericton","1935","2022-01-19 18:32:13","2022-01-19 18:32:13","","","82","","","","","","","","","","Morehouse Pub. Co","Milwaukee, WI","","","","UNBF, Legislative Library, Fredericton","","","","","","","","","New Brunswick; Anglican Church of Canada; Diocese of Fredericton; Moral re-armament; Oxford Group","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZZD4UEX","book","1889","Roberts, G. G.","Sermon Preached at Fredericton Cathedral, September 1, 1889 on the Death of the Rev. Canon Medley","","978-0-665-94456-7","","","https://archive.org/details/cihm_94456","Anglican, Sermons","1889","2022-01-19 18:32:13","2022-01-19 18:32:13","","","6","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 94456","","","","H. A. Cropley","Fredericton,  NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
