"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"K2FBTTNS","journalArticle","1821","New Brunswick Auxiliary Bible Society","[Serial] Report of the New Brunswick Auxiliary Bible Society","","","","","","British and Foreign Bible Society, Annual Reports","1821","2022-01-19 18:34:59","2022-01-19 18:34:59","","","","","","","","","CIHM/ICMH microfiche series. Annuals ; no. A00566","","","","","","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXJFIZSU","book","1982","Champlain Society","Documents Relating to the Great Awakening in Nova Scotia, 1760-1791","","","","","","Protestant, Great Awakening","1982","2022-01-19 18:34:59","2022-01-19 18:34:59","","","299","","","","","","The Publications of the Champlain Society","52","","","Champlain Society","Toronto, ON","English","","","UNBF, UNBSJ, Legislative Library Fredericton, MtA, Acadia, UKing’sColl","","","","","","","","","","Stewart, Gordon T.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAB7E39L","bookSection","1995","Thériault, Léon","The Acadianization of Ecclesiastical Structures in the Maritimes, 1758-1953","Acadia of the Maritimes","","","","","Catholic, Acadians","1995","2022-01-19 18:34:59","2022-01-19 18:34:59","","45-88","","","","","","","","","","","Université de Moncton, Chaire d'études acadiennes","Moncton, NB","","","","UNBF, Legislative Library, Fredericton, UdeM, Acadia","","","","","","","","","","Daigle, Jean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVDZP3GH","book","1875","Nickerson, D.","Reciprocal Duties of Pastor and People, the. a Sermon Preached Before the Deanery of Shediac at Moncton, N.B., Dec. 15th, 1874","","","","","https://catalog.hathitrust.org/Record/100283247","Anglican, Sermons","1875","2022-01-19 18:34:59","2022-01-19 18:34:59","","","15","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 52415","","","","Chignecto post, McMillan (Saint John)","Sackville, NB","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CVYJ72J7","journalArticle","1972","Nowlan, Alden","Testimony of a Tent Preacher","Maclean's","","","","http://archive.macleans.ca/article/1972/12/1/testimoney-of-atent-preacher","Evangelism, Protestant, Itinerant preachers, Carleton county","1972-12-01","2022-01-19 18:34:59","2022-01-19 18:34:59","","","","","","","","","","","","","","","English","","","","","","","","","/home/cvillami/Zotero/storage/D2C7YQEX/testimoney-of-atent-preacher.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HB49PIGM","bookSection","2017","Rayside, David M.; Sabin, Jerald; Thomas, Paul E. J.","Religion and Canadian Party Politics","Religion and Canadian Party Politics","978-0-7748-3558-9 978-0-7748-3559-6","","","","Politics, Religion","2017","2022-01-19 18:34:59","2022-01-19 18:34:59","","429","","","","","","","","","","","UBC Press","Vancouver, BC","English","","","UNBF, UNBSJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J27MJ8SC","book","2001","Roache, Eugene R.","The Great Revival","","","","","","Pentecostalism","2001","2022-01-19 18:34:59","2022-01-19 18:34:59","","","93","","","","","","","","","","Community Books","Lockeport, NS","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PEFFKHD","journalArticle","1994","Robb, N.","Ruling on Jehovah's Witness Teen in New Brunswick May Have ""Settled the Law"" for MDs","CMAJ: Canadian Medical Association Journal","","0820-3946","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1337196/pdf/cmaj00053-0133.pdf","Jehovah's Witness, Medicine, Law","1994-09-01","2022-01-19 18:34:59","2022-01-19 18:34:59","","625-628","","5","151","","","","","","","","","","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/FQQ3KJCT/Robb - 1994 - Ruling on Jehovah's Witness teen in New Brunswick .pdf; ","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1337196/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7MQZ6PSI","journalArticle","1984","O'Flynn, Philomena","Old Problems in a New Environment, the Reactions of Irish Catholic Editors to Orangeism in Canada","Bulletin of Canadian Studies","","","","","Orange order, Catholic, Irish","1984","2022-01-19 18:34:59","2022-01-19 18:34:59","","206-215","","","8","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26W2D447","bookSection","1996","Parent, Mark","Religion at the Small University: A Comparison of Three Maritime Universities","Liberal Education and the Small University in Canada","","","","","Mount Allison University, Higher education, Religion","1996","2022-01-19 18:34:59","2022-01-19 18:34:59","","129-151","","","","","","","","","","","McGill-Queen's U.P.","Montreal & Kingston","","","","UNBF","","","","","","","","","","Storm, Christine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNKL8D79","journalArticle","1992","Ralston, Helen","Religion in the Life of Asian Immigrant Women in Atlantic Canada","Research in the Social Scientific Study of Religion","","10468064","","","Women, Asian, Religious life","1992","2022-01-19 18:34:59","2022-01-19 18:34:59","","245-260","","","4","","","","","","","","","","","","","Harvard","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001190089&site=ehost-live&scope=site&scope=cite","","Peer reviewed; Canada -- Religion; Women -- Religious life; Women, Asian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6A5HNKR","book","1988","Rawlyk, George A.","Wrapped up in God: A Study of Several Canadian Revivals and Revivalists","","978-0-7735-6437-4","","","https://www-deslibris-ca.proxy.hil.unb.ca/ID/407485","Henry Alline, Great Awakening, New Light","1988","2022-01-19 18:34:59","2022-01-19 18:34:59","","","","","","168 pages","","","","","","","Welch Pub. Co.","Burlington, ON","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RDPPBPK","journalArticle","1979","Reppert, Wade L.","Pale of the Church; a Pastoral History of Grand Manan, Part 1: The Struggle for Mores, 1784-1856","Grand Manan Historian","","","","","Local history, Religion","1979","2022-01-19 18:34:59","2022-01-19 18:34:59","","1-49","","21","","","","","","","","","","","","","","UNBF, NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMA8BGG7","journalArticle","1974","Roberts, David","Social Structure in a Commercial City: Saint John, 1871","Urban History Review : Revue d'Histoire Urbaine; Ottawa, Ont.","","0703-0428","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/1300090088?accountid=14611","Census, Sources, Religion, Ethnicity, Demographic data","1974-10-01","2022-01-19 18:34:59","2022-01-19 18:34:59","","15–18","","2","3","","","","","","","","","","English","","","UNBF, UNBSJ","","","","","","/home/cvillami/Zotero/storage/LMZNRHWY/Roberts - 1974 - Social Structure in a Commercial City Saint John,.pdf","","","History (The Americas)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETX9BAAE","book","1945","Roberts, Richard","For God and Freedom","","","","","","Lectures","1945","2022-01-19 18:34:59","2022-01-19 18:34:59","","","5","","","","","","The Josiah Wood lectures ; 1944","","","","Mount Allison University","Sackville, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEASB52E","journalArticle","1986","Robichaud, Donat","Missions du sud de la Baie des Chaleurs","Revue d'histoire de la Société historique Nicolas-Denys","","","","","Catholic, Missions","1986-03","2022-01-19 18:34:59","2022-01-19 18:34:59","","30-86","","","14","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DVZD9HG","journalArticle","1905","Keirstead, Wilfred C.","Metaphysical Presuppositions of Ritschl","The American Journal of Theology","","1550-3283","","https://www.jstor.org/stable/3154274","Theology","1905","2022-01-19 18:34:59","2022-01-19 18:34:59","","677-718","","4","9","","","","","","","","","","","","","Harvard, Yale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84FHVVGY","book","1879","Medley, John","The Book of Job, Translated from the Hebrew Text, with an Introduction, a Summary of Each Chapter, and Brief Notes in Explanation of Obscure Passages","","","","","","Anglican, Bible commentary","1879","2022-01-19 18:34:59","2022-01-19 18:34:59","","","149","","","","","","","","","","J. & A. McMillan","St. John, NB","English","","","UNBF","","","","","","/home/cvillami/Zotero/storage/Q53EKRE5/The-Book-of-Job-Translated-from-the-Hebrew-Text-With-an-Introduction-A-Summary-of-Each-Chapter-.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDGFWSC6","journalArticle","1977","Mitchinson, Wendy","Canadian Women and Church Missionary Societies in the Nineteenth Century: A Step Towards Independence","Atlantis: Critical Studies in Gender, Culture & Social Justice / Études Critiques sur le Genre, la Culture, et la Justice","","","","","","1977","2022-01-19 18:34:59","2022-01-19 18:34:59","","57-75","","","2","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBB2SJ2R","journalArticle","1983","Moody, Barry M.","Religious History: The State of the Craft on the Maritime Provinces","Journal of the Canadian Church Historical Society","","","","","Religion","1983-10","2022-01-19 18:34:59","2022-01-19 18:34:59","","93-95","","","15","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8JXIE8I","journalArticle","1996","Moody, Barry M.","George Rawlyk Remembered","Acadiensis","","00445851","","https://journals-lib-unb-ca.proxy.hil.unb.ca/index.php/Acadiensis/article/view/12038","Historians, Religion, Evangelicism","1996","2022-01-19 18:34:59","2022-01-19 18:34:59","","151-158","","2","25","","","","","","","","","","","","","UNBF","","","","","<p>Accession Number: 45884486; Moody, Barry; Source Info: Spring1996, Vol. 25 Issue 2, p151; Note: Illus., 5 notes.; Historical Period: 1935 to 1995; Subject Term: HISTORIANS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 8p; Document Type: Article</p>; <p>Accession Number: 45884486; Moody, Barry; Source Info: Spring1996, Vol. 25 Issue 2, p151; Note: Illus., 5 notes.; Historical Period: 1935 to 1995; Subject Term: HISTORIANS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 8p; Document Type: Article</p>","","","CANADA; MARITIME Provinces; HISTORIANS; Rawlyk, George (tribute)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NS6EF525","book","1992","Murphy, Louis","When Have I Seen You Hungry?","","","","","","Salvation Army, Saint John County","1992","2022-01-19 18:34:59","2022-01-19 18:34:59","","","189","","","","","","","","","","N.p.","New Brunswick","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TY39CJS4","journalArticle","1985","Murphy, Terrence","The Religious History of Atlantic Canada: The State of the Art","Acadiensis","","00445851","","https://journals-lib-unb-ca.proxy.hil.unb.ca/index.php/Acadiensis/article/view/12087","Three works published in the early 1970's - J. M. Bumsted's 'Henry Alline' (1971); Judith Fingard's 'The Anglican Design in Loyalist Nova Scotia' (1972); and Gordon Stewart and George Rawlyk's 'A People Highly Favoured of God: the Nova Scotia Yankees and the American Revolution' (1972) - heralded a new and more critical approach to the study of the region's religious traditions. Since then a growing number of works on the religious history of Atlantic Canada have appeared, and have added considerably to general knowledge on the topic.","1985","2022-01-19 18:34:59","2022-01-19 18:34:59","","152-174","","1","15","","","","","","","","","","","","","UNBF","","","","","<p>Accession Number: 45815265; Murphy, Terrence; Source Info: Fall1985, Vol. 15 Issue 1, p152; Note: 54 notes.; Historical Period: 1700 to 1999; Subject Term: RELIGION; Subject Term: HISTORIOGRAPHY; Subject: CANADA; Subject: ATLANTIC Provinces; Number of Pages: 23p; Document Type: Article</p>; <p>Accession Number: 45815265; Murphy, Terrence; Source Info: Fall1985, Vol. 15 Issue 1, p152; Note: 54 notes.; Historical Period: 1700 to 1999; Subject Term: RELIGION; Subject Term: HISTORIOGRAPHY; Subject: CANADA; Subject: ATLANTIC Provinces; Number of Pages: 23p; Document Type: Article</p>","","","CANADA; ATLANTIC Provinces; HISTORIOGRAPHY; RELIGION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4C5NIHC","thesis","2004","Myers, Sharon","The Governance of Childhood: The Discourse of State Formation and the New Brunswick Child Welfare Survey, 1927-1930","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/305078400?accountid=14611","Child welfare, Churches, Government","2004","2022-01-19 18:34:59","2022-01-19 18:34:59","","","","","","","","","","","","","Library and Archives Canada = Bibliothèque et Archives Canada","Ottawa","English","","","UNBF","","","","","<p>5 microfiches</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WL6FWLU2","journalArticle","1906","Keirstead, Wilfred C.","Theological Presuppositions of Ritschl","The American Journal of Theology","","1550-3283","","https://www.jstor.org/stable/3154291","Theology","1906","2022-01-19 18:34:59","2022-01-19 18:34:59","","423-451","","3","10","","","","","","","","","","","","","Harvard, Yale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HH7U2ZL","journalArticle","1926","Keirstead, Wilfred C.","Rural Taxation in the Province of New Brunswick","Journal of Political Economy","","0022-3808","","https://login.proxy.hil.unb.ca/login?url=https://www.jstor.org/stable/1820972","Taxation, Parishes, Schools","1926","2022-01-19 18:34:59","2022-01-19 18:34:59","","669-690","","6","34","","","","","","","","","","","","","Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQPD3SYB","bookSection","2006","Lane, Hannah M.","Evangelicals, Church Finance, and Wealth-Holding in Mid-Nineteenth-Century St Stephen, New Brunswick, and Calais, Maine","The Churches and Social Order in Nineteenth- and Twentieth-Century Canada","978-0-7735-3057-7","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=403948&site=ehost-live&scope=site","Protestant, Wealth","2006","2022-01-19 18:34:59","2022-01-19 18:34:59","","109-150","","","","","","","","","","","McGill-Queen's U. P.","Montreal, QC","","","","UNBF","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001551420&site=ehost-live&scope=site&scope=cite","","New Brunswick -- Church history; Evangelicalism -- History; Calais (Me); Church finance -- History; Church membership; Maine -- Church history; Pews and pew rights; Social status and religion; St Stephen (NB)","Gauvreau, Michael; Hubert, Ollivier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJV2KKFK","bookSection","1987","LeBlanc, Ronnie G.","Antoine Gagnon and the Mitre: A Model of Relations Between 'Canadien', Scottish and Irish Clergy in the Early Maritime Church","Religion and Identity: The Experience of Irish and Scottish Catholics in Atlantic Canada","","","","","Catholic, Irish, Scots, Francophone","1987","2022-01-19 18:34:59","2022-01-19 18:34:59","","98-113","","","","","","","","","","","Jesperson","St. John's, NL","","","","UNBF","","","","","","","","","","Murphy, Terrence; Byrne, Cyril","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4E65VIX","thesis","2017","Grant, Keith S.","Enthusiasm and Loyalty: Emotions, Religion, and Society in British North America","","","","","https://unbscholar.lib.unb.ca/islandora/object/unbscholar%3A9100","Religion, Emotions","2017","2022-01-19 18:34:59","2022-01-19 18:34:59","","","378","","","","","Enthusiasm and Loyalty","","","","","University of New Brunswick","Fredericton, NB","English","","Ph.D.","","","","","","","/home/cvillami/Zotero/storage/RY9HPBXD/Grant - 2017 - Enthusiasm and loyalty emotions, religion, and so.pdf; /home/cvillami/Zotero/storage/IZWUELZX/unbscholar9100.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y6NDYID6","journalArticle","1922","Keirstead, Wilfred C.","The Leadership of the Ministry in Industrial and Social Life","The Journal of Religion","","0022-4189","","https://www.jstor.org/stable/1195094","""The moral and social problems"" in modern industrial society are foremost in men's thinking. New emotional attitudes are being created. How are these to be related to religious ideals? 1. If the church exists solely to save the individual for a future life, no social leadership is engendered. 2. If it be held that the regeneration of individuals will automatically lead to social reforms, it becomes evident that mere good will is not sufficient without detailed knowledge. Moreover a person's attitudes are largely determined by the stimulus of his environment. 3. If the minister confines himself to establish general truths, avoiding controversial questions, he will inevitably become a defender of conventional ideals, and will furnish no insight into new problems. 4. The only alternative is a really accurate knowledge of facts and forces in the social struggle. The minister today should have ""the best training in the social sciences our universities can provide.""","1922","2022-01-19 18:34:59","2022-01-19 18:34:59","","44-57","","1","2","","","","","","","","","","","","","LAC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L89XBRRL","book","1891","Ketchum, William Q.; Raymond, W. O.; Canadiana.org","Proceedings at the Centennial Commemoration of the Ordination of Rev. Frederick Dibblee","","","","","http://archive.org/details/cihm_12274","Anglican,","1891","2022-01-19 18:34:59","2022-01-19 18:34:59","","","37","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 12274","","","","Barnes & Co.","Saint John, NB","English","","","UNBF, Legislative Library, Fredericton, MtA","","","","","","","","","Dibblee, Frederick","","","","Canadiana.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8LMY3W5","bookSection","2002","Lane, Hannah M.","Tribalism, Proselytism, and Pluralism: Protestants, Family, and Denominational Identity in Mid-Nineteenth-Century St Stephen, New Brunswick","Households of Faith: Family, Gender and Community in Canada, 1760-1969","978-0-7735-6968-3","","","https://archive.org/details/householdsoffait0000unse","Families, Protestant, Denominations","2002","2022-01-19 18:34:59","2022-01-19 18:34:59","","103-137","","","","","","","","","","","McGill-Queen's","","English","","","UNBF","","","","","","","","","","Christie, Nancy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYX8XNVV","thesis","1993","Goodine, Carol A.","Origins of Atlantic School of Theology","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/304116484?accountid=14611","Atlantic School of Theology, Ecumenicism, Religious education","1993","2022-01-19 18:34:59","2022-01-19 18:34:59","","","235","","","","","","","","","","Saint Mary's University","Halifax, NS","English","","M.A.","USainteMary, UPEI","","","","","","/home/cvillami/Zotero/storage/9M8Q67Z9/Goodine - 1993 - Origins of Atlantic School of Theology.pdf","","","Philosophy; religion and theology; Education; Nova Scotia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J37CCUI4","book","1837","Gray, John W. D.","A Sermon, Upon the Death of His Late Majesty, William IV, and Upon the Accession of Our Present Sovereign, Queen Victoria: Preached at the Episcopal Churches, Saint John, New-Brunswick","","","","","https://archive.org/details/cihm_36431","Sermons, Anglican","1837","2022-01-19 18:34:59","2022-01-19 18:34:59","","","16","","","","","","CIHM/ICMH microfiche series ; no. 36431","","","","Chubb","Saint John, NB","","","","Acadia, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLDWKD9L","book","1909","Hannay, James","History of New Brunswick","","","","","https://archive.org/details/historyofnewbrun01hannuoft","Religion, Banking, Schools","1909","2022-01-19 18:34:59","2022-01-19 18:34:59","","","","","","","","","","","","","J. A. Bowes","St. John, NB","English","","","UNBF, UNBSJ, MtA, Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E3BZZQPY","book","1846","Hatheway, C. L.","The History of New Brunswick, From Its First Settlement: Containing a Geographical Description of the Province, Its Boundaries, Rivers, Lakes, Streams and Division into Counties and Parishes : Also Its Climate, Soil Fisheries, Mines and Minerals, Animals, Birds","","978-0-665-48222-9","","","","Parishes","1846","2022-01-19 18:34:59","2022-01-19 18:34:59","","","81","","","","","","CIHM/ICMH microfiche series ; no. 48222","","","","J. P. A. Phillips","Fredericton, NB","English","","","UNBF","","","","","<p> Includes index </p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DPLZXF8M","thesis","1983","Filshie, Margaret A.","Redeeming Love Shall Be Our Song: Hymns of the First Great Awakening in Nova Scotia","","","","","","Great Awakening, Music, Henry Alline, New Light","1983","2022-01-19 18:34:59","2022-01-19 18:34:59","","","227","","","","","","","","","","Queen's University","Kingston, ON","English","","M.A.","Queen's, UNBSJ (mic)","","","","","<p>3 microfiches (227 frames) ; 11 x 15 cm.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YS9ADYTR","journalArticle","1972","Fingard, Judith","""Grapes in the Wilderness"": the Bible Society in British North America in the Early Nineteenth Century.","Social History / Histoire Sociale","","00182257","","","British and Foreign Bible Society, Anglican, Protestant","1972-04","2022-01-19 18:34:59","2022-01-19 18:34:59","","5-31","","9","5","","Social History / Histoire Sociale","","","","","","","","","","","UNBF","","","","","<p>Accession Number: 23578217; Fingard, Judith 1; Affiliations: 1 : Assistant Professor, History Department, Dalhousie University;&nbsp;&nbsp;Source Info: Apr72, Vol. 5 Issue 9, p5; Note: Based on materials in the Archives of the British and Foreign Bible Society, the Methodist Missionary Society, the Maritime Conference Archives of the United Church of Canada, newspapers, and secondary sources; 141 notes.; Historical Period: 1810 to 1830; Subject Term: RELIGIOUS societies; Subject Term: RELIGIOUS institutions; Subject Term: SOCIETIES; Subject Term: CATHOLICS; Subject Term: SOCIAL history; Subject Term: SOCIAL clubs; Subject Term: RELIGION; Subject: NORTH America; Subject: CANADA; Number of Pages: 27p; Document Type: Article</p>; <p>Accession Number: 23578217; Fingard, Judith 1; Affiliations: 1 : Assistant Professor, History Department, Dalhousie University;&nbsp;&nbsp;Source Info: Apr72, Vol. 5 Issue 9, p5; Note: Based on materials in the Archives of the British and Foreign Bible Society, the Methodist Missionary Society, the Maritime Conference Archives of the United Church of Canada, newspapers, and secondary sources; 141 notes.; Historical Period: 1810 to 1830; Subject Term: RELIGIOUS societies; Subject Term: RELIGIOUS institutions; Subject Term: SOCIETIES; Subject Term: CATHOLICS; Subject Term: SOCIAL history; Subject Term: SOCIAL clubs; Subject Term: RELIGION; Subject: NORTH America; Subject: CANADA; Number of Pages: 27p; Document Type: Article</p>","","","CANADA; SOCIAL history; RELIGION; RELIGIOUS societies; SOCIETIES; BIBLE; BRITISH & Foreign Bible Society; CATHOLICS; NORTH America; RELIGIOUS institutions; SOCIAL clubs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VZETELRH","book","1825","Fisher, Peter","Sketches of New-Brunswick; Containing an Account of the First Settlement of the Province, with a Brief Description of the Country, Climate ... &c.","","","","","","Includes descriptive information on parishes.","1825","2022-01-19 18:34:59","2022-01-19 18:34:59","","","108","","","","","","CIHM/ICMH microfiche series ; no. 37396","","","","Chubb & Sears","Saint John, NB","","","","UKing’sColl, UNBF (mic)","","","","","","/home/cvillami/Zotero/storage/MAWZPKDM/317473367.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G522K23W","book","1867","Hartley, George A.","Immortality Versus Annihilation","","","","","https://archive.org/details/cihm_08314","Theology, Free Christian Baptist","1867","2022-01-19 18:34:59","2022-01-19 18:34:59","","","53","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 08314","","","","Barnes & Co.","St. John, NB","","","","UBC, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFS6EFLF","thesis","1998","Hastings, Heather A.","The Wiccan Religion: A Case Study of a Symbolic Community","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/304482673?accountid=14611","Pagan, Wiccan, Women","1998","2022-01-19 18:34:59","2022-01-19 18:34:59","","","106","","","","","","","","","","University of New Brunswick","Fredericton, NB","English","","M.A.","UNBF","","","","","<p>2 microfiches.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G28ASSVI","thesis","2010","Helyar, Frances","Bureaucratic Rationalism, Political Partisanship and Acadian Nationalism: The 1920 New Brunswick History Textbook Controversy","","","","","https://escholarship.mcgill.ca/concern/theses/c247ds53r?locale=en","Religion, Language, Textbooks, Controversy","2010","2022-01-19 18:34:59","2022-01-19 18:34:59","","","251","","","","","","","","","","McGill","Montreal, QC","English","","Ph.D.","LAC","","","","","","/home/cvillami/Zotero/storage/4VCP7XSX/Helyar - 2010 - Bureaucratic rationalism, political partisanship a.pdf","","","Social sciences; New Brunswick; Education; Acadian; Bureaucratic rationalism; History textbook; Partisanship","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44W9LXUQ","journalArticle","1990","Finley, Bruce, Alan G.","The Gothic Revival and the Victorian Church in New Brunswick: Toward a Strategy for Material Culture Research","Material History Bulletin / Bulletin d'histoire de la culture matérielle","","0703489X","","","Gothic revival, Religion, Material culture","1990-06","2022-01-19 18:34:59","2022-01-19 18:34:59","","1-16","","32","","","Material History Bulletin","","","","","","","","","","","UNBF","","","","","<p>Accession Number: 46930283; Finley, Gregg; Source Info: 1990, Issue 32, p1; Historical Period: 1840 to 1879; Subject Term: HISTORY -- Methodology; Subject Term: MATERIAL culture; Subject Term: GOTHIC revival (Art movement); Subject Term: CHURCH buildings; Subject: CANADA; Subject: NEW Brunswick; Number of Pages: 16p; Document Type: Article</p>; <p>Accession Number: 46930283; Finley, Gregg; Source Info: 1990, Issue 32, p1; Historical Period: 1840 to 1879; Subject Term: HISTORY -- Methodology; Subject Term: MATERIAL culture; Subject Term: GOTHIC revival (Art movement); Subject Term: CHURCH buildings; Subject: CANADA; Subject: NEW Brunswick; Number of Pages: 16p; Document Type: Article</p>","","","CANADA; NEW Brunswick; CHURCH buildings; GOTHIC revival (Art movement); HISTORY -- Methodology; MATERIAL culture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
