"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"V83EKERH","journalArticle","2004","Goodwin, Daniel C.","Maritime Baptist Union and the Power of Regionalism","Journal of Ecumenical Studies","","00220558","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=22905653&site=ehost-live&scope=site","Baptist, Part of a special issue on ecumenism from a North American perspective. During 1905-06, the United Baptist Convention of the Maritime Provinces formed from the union of the Maritime Convention of Maritime Baptists, the Free Baptists of New Brunswick, and the Free Baptists of Nova Scotia. Similarly in 1925, the United Church of Baptists of Nova Scotia formed, joining the United Church of Canada from the dominion's Congregationalists, Methodists, and two-thirds of its Presbyterians. The article compares and contrasts these formations, concluding the Regular (Calvinist) and Free (Arminian) Baptists of the Maritimes were able to unite largely because they were both formed in late-18th-century revival movements, retained a commitment to a believer's church, and practiced baptism by immersion. Also, the growth of capitalism and government had promoted a sense of free moral agency that weakened Calvinism. Regionalism also played a part in the rejection of union with the American Free Will Baptists in favor of union across theological lines within the Maritimes.","2004","2022-01-19 18:32:36","2022-01-19 18:32:36","","125-146","","2","41","","","","","","","","","","","","","UNBF, UdeM, Acadia","","","","","<p>Accession Number: 22905653; Goodwin, Daniel C.; Source Info: Spring2004, Vol. 41 Issue 2, p125; Note: 98 notes.; Historical Period: 1777 to 1925; Subject Term: UNITED churches; Subject Term: CHRISTIAN union; Subject Term: ECUMENICAL movement; Subject Term: UNITED churches & Christian union; Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 22p; Document Type: Article; Full Text Word Count: 11518</p>; <p>Accession Number: 22905653; Goodwin, Daniel C.; Source Info: Spring2004, Vol. 41 Issue 2, p125; Note: 98 notes.; Historical Period: 1777 to 1925; Subject Term: UNITED churches; Subject Term: CHRISTIAN union; Subject Term: ECUMENICAL movement; Subject Term: UNITED churches & Christian union; Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 22p; Document Type: Article; Full Text Word Count: 11518</p>","","","BAPTISTS; CANADA; MARITIME Provinces; CHRISTIAN union; ECUMENICAL movement; UNITED churches; UNITED churches & Christian union","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVX7Z54Y","book","1968","Campbell, Eleanor S.","History of the Presbyterian and Methodist Congregations of the Escuminac Mission from 1831 to 1925: And of the United Churches and Congregations After Church Union of the Escuminac Pastoral Charge","","","","","","Presbyterian, Methodist, Missions","1968","2022-01-19 18:33:59","2022-01-19 18:33:59","","","97","","","","","History of the Presbyterian and Methodist Congregations of the Escuminac Mission from 1831 to 1925","","","","","Graphic Ltd.","Campbellton, NB","English","","","UNBF, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7XNKME7","book","1995","","Essays on the Two Hundredth Anniversary of Centenary-Queen Square United Church, Saint John, N.B.","","","","","","Methodist","1995","2022-01-19 18:33:43","2022-01-19 18:33:43","","","58","","","","","","","","","","Centenary-Queen Square United Church","Saint John, NB","English","","","PANB, Legislative Library, Fredericton","","","","","Limited edition. Includes index","","","","New Brunswick; Saint John County Saint John; Methodist Church History","Somerville, Graeme F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9IIAL6KC","book","1993","Toole, Eileen F.","Memoirs of a Village and a Church: Calhoun United Baptist Church","","","","","","Baptist","1993","2022-01-19 18:34:27","2022-01-19 18:34:27","","","65","","","","","","","","","","N.p.","","","","","Legislative Library, Fredericton, Acadia","","","","","","","","","Biography; History; Calhoun (N. B.); Calhoun United Baptist Church (Calhoun, N. B.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQDC4JR8","book","2012","O'Toole, Harold","The Lakeburn United Church: The Birth of a Village and a Church","","","","","","Chignecto Presbytery","2012","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUE8JL9Z","thesis","1993","Song, Zhuoying","A Study of Three Women Missionaries of the United Church of Canada, from the Maritime Provinces to Sichuan, China, 1933-1952","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/dissertations-theses/study-three-women-missionaries-united-church/docview/304101884/se-2?accountid=14611","From 1897 to 1952, there were at least twenty-six women missionaries of the Methodist/United Church of Canada (hereafter, UCC) from the Maritime region sent to work in Sichuan (Szechwan) Province of China, where the West China Mission (hereafter, WCM) was founded in 1891 by the Methodist Church of Canada (hereafter, MCC). The women undertook preaching, teaching and medical duties there. From the Maritime Provinces to Sichuan is not only a lengthy geographic distance; there were also major differences between the two social and cultural situations. Sichuan was traditionally called ""Shu"". There is a famous verse describing the road to Sichuan: the road to Shu is as hard as the road to heaven. However, like missionaries of the previous generation, A. Jean L. Stewart, Katharine B. Hockin and Grace M. Webster set their feet on the hard road to Shu. Why did these women choose to become missionaries in that very remote corner of the world? What did they do there and what kind of interactions took place during their years of work? In order to address the questions mentioned above, the thesis approaches the three women through their life stories. They were members of the second generation of women missionaries who were sent to overseas missions after the UCC was established in 1925.","1993","2022-01-19 18:34:27","2022-01-19 18:34:27","","","144","","","","","","","","","","Saint Mary's University","Halifax, NS","English","","M.A.","SMU","","","","","","/home/cvillami/Zotero/storage/V8MQ4VG8/Song - 1993 - A study of three women missionaries of the United .pdf","","","Philosophy; religion and theology; Social sciences; A. Jean L. Stewart; Grace M. Webster; Katharine B. Hockin; Language; literature and linguistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DQN2H5I","book","1963","St. John's United Church","Saint John's Church, United Church of Canada, Moncton, New Brunswick: 125th anniversary, 1838-1963","","","","","","(Moncton, N.B.)","1963","2022-01-19 18:34:27","2022-01-19 18:34:27","","","34","","","","","","","","","","N.p.","[Moncton, NB]","English","","","PANB, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YPC4TXT","book","1984","","Sharing Our Treasures: Recipes","","","","","","United Church, Cook books (Riverview, N.B.)","1984","2022-01-19 18:34:27","2022-01-19 18:34:27","","","156","","","","","","","","","","Maritime Press","Moncton, NB","","","","Legislative Library, Fredericton","","","","","","","","","Cookery","St. Paul's United Church Women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZW7AFLQD","book","1977","Suddard, Pat","St. John's United Church, 1902","","","","","","Saint John County, United Church","1977","2022-01-19 18:34:27","2022-01-19 18:34:27","","","11","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWCTBN7J","book","1979","Trinity United Church","Trinity United Church: Shediac, New Brunswick: 100 years of Christian service, 1879-1979","","","","","","Shediac, N.B.","1979","2022-01-19 18:34:27","2022-01-19 18:34:27","","","51","","","","","","","","","","Maritime Press Ltd.","","","","","PANB, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J5Y58R8F","book","1949","","Dedication Service, Park Avenue United Church: May 15 to 22, 1949","","","","","","United Church","1949","2022-01-19 18:34:27","2022-01-19 18:34:27","","","1","","","","","","","","","","Park Avenue United Church","Saint John, NB","","","","Legislative Library, Fredericton","","","","","Cover title","","","","Church history; East Saint John (Saint John, N. B.); Park Avenue United Church (East Saint John (Saint John, N. B.))","Park Avenue United Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF9KGK2W","book","1988","Randall, William L.","Who Has Seen the Wind? Sermons from St. Paul's","","978-0-9693478-0-4","","","","United Church, Sermons","1988","2022-01-19 18:34:27","2022-01-19 18:34:27","","","95","","","","","","","","","","W. L. Randall","Fredericton, NB","","","","Legislative Library, Fredericton","","","","","","","","","United Church of Canada; Sermons; Sermons, Canadian; St. Paul's United Church (Fredericton, N.B.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZPGKYS8","book","1998","Robinson, Phyllis R.","Jacksonville United Church of Canada","","","","","","United Church, Methodist, Carleton County","1998","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","Phyllis (Rideout) Robinson","","","","","Legislative Library, Fredericton","","","","","","","","","New Brunswick; Church history; United Church of Canada History; Methodist Church History; Carleton County Jacksonville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZH5P4RR","book","1880","Methodist Church of Canada","Minutes of the New Brunswick & Prince Edward Island Conference of the Methodist Church of Canada Seventh Session, Held in Queen Square, St. John, New Brunswick; Beginning on Wednesday, June 23rd, and Concluding on the 1st of July, 1880","","","","","","Methodist, Conferences","1880","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","Wesleyan Office","Halifax, NS","English","","","","","","","","","/home/cvillami/Zotero/storage/XB6I8JHF/Minutes-of-the-New-Brunswick--Prince-Edward-Island-Conference-of-the-Methodist-Church-of-Canada.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8B2ZUEY","book","1957","Keith, Gerald","The West Side Kirk of the United Church of Canada: A Century of Service, 1857-1957","","","","","","United church","1957","2022-01-19 18:33:59","2022-01-19 18:33:59","","","101","","","","","","","","","","Official Board of the Church","Carleton, NB","English","","","UNBSJ, NBM","","","","","","/home/cvillami/Zotero/storage/ENQ9MZDR/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7WQC4SS","book","2000","Dayton, Geraldine; St. John's United Church","A Monument to faith: St. John's United Church, Moncton, New Brunswick, Canada, 1838-2000","","","","","","St. John's United Church, Presbyterian, (Moncton, N.B.)","2000","2022-01-19 18:33:59","2022-01-19 18:33:59","","","184","","","","","A monument to faith","","","","","St. John's United Church","Moncton, NB","English","","","Legislative Library, Fredericton","","","","","Cover title: St. John's United Church, Moncton, New Brunswick, Canada 1838-2000. Signed by the author","","","","New Brunswick; Church history; Westmorland County Moncton; Presbyterian Church History; St.John's United Church (Moncton, N.B.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
